img_path,json_path,captions
../combined/43553.jpg,../combined/43553.json,"['display of a page showing various settings for an app', 'list of multiple settings options', 'list of options for different settings', 'page showing options in settings tab', 'settings page showing']"
../combined/7692.jpg,../combined/7692.json,"['display of screen shows general information', 'page displaying information in application with rating', 'page displaying the information of the park', 'page showing general information of a place', 'screen page of a general info about a location']"
../combined/23260.jpg,../combined/23260.json,"['app showing different trouble codes', 'page displaying different trouble codes', 'page displaying engine diagnostic info', 'page showing about trouble codes', 'page showing different settings for trouble code']"
../combined/25758.jpg,../combined/25758.json,"['home screen displaying several locations', 'page displaying listings in a map', 'page displaying various locations in map', 'screen displaying list of properties for sale', 'screen shows search options']"
../combined/41235.jpg,../combined/41235.json,"['display showing an image to set markers given in app', 'page displaying with a image and markers to point', 'page for setting markers on face of a marking app', 'screen showing an image in photo editing app', 'screen shows a picture to edit']"
../combined/13747.jpg,../combined/13747.json,"['page displaying list of chapters in learning app', 'page displaying list of infections', 'page displaying the list of bacterial infections', 'page showing cellulitis chapters', 'screen displaying list of chapters regarding bacterial infections']"
../combined/32659.jpg,../combined/32659.json,"['display of ideas in a home designing app', 'display of screen shows bathroom tile ideas', 'list of options in a home furnishing app', 'screen displaying list of various tile design galleries for bathroom', 'screen showing ideas']"
../combined/44220.jpg,../combined/44220.json,"['display with handle food cravings options', 'page displaying motivation text with an image', 'page showing message about dieting', 'screen displaying the page in a fitness app', 'screen shows information about weight tracker']"
../combined/43272.jpg,../combined/43272.json,"['display of list of settings options', 'page displaying list of options for different settings', 'page displaying multiple settings options', 'setting page displaying the various options', 'settings page']"
../combined/59923.jpg,../combined/59923.json,"['display of a cooking app with recipes option', 'page displaying for cooking app', 'page displaying information about cooking recipes application', 'page displaying recipes in a food recipe app', 'page showing a variety of recipes']"
../combined/14755.jpg,../combined/14755.json,"['display of options in a comics app', 'empty store page displayed of a ebook reading app', 'page showing list of comics', 'page showing new comics', 'screen showing a blank screen in comic page']"
../combined/59303.jpg,../combined/59303.json,"['list of files in a language app', 'list of options in a language app', 'page displaying different tests available', 'screen displaying the list of options in a language page', 'screen showing language']"
../combined/21332.jpg,../combined/21332.json,"['notification to open an application', 'pop up alert to open with an application', 'pop up showing number of applications to open', 'pop-up to update app via different apps', 'popup displaying applications to open a file']"
../combined/23814.jpg,../combined/23814.json,"['display of a loading page', 'display of mobile with share icon', 'loading page', 'loading page', 'screen that shows loading of a page']"
../combined/60014.jpg,../combined/60014.json,"['display of translation page with options in translator app', 'display page of a language learning app', 'page with options for a translation app', 'pop up notification list of different options', 'screen displaying multiple options in a dictionary application']"
../combined/20498.jpg,../combined/20498.json,"['list of locations', 'list of places according alphabetic order', 'list of places of aa big book', 'page displaying list of us states', 'page showing features in an ebook']"
../combined/32261.jpg,../combined/32261.json,"['list of options displaying for different settings', 'notifications settings page', 'page showing different notification options', 'page showing to toggle on the notification for controls', 'settings page for setting notifications']"
../combined/30142.jpg,../combined/30142.json,"['display screen of recipe app showing pictures and preparation time', 'page of an cooking application with options', 'page that displaying food application', 'pop up of the filter', 'recipe images are displaying with time details']"
../combined/49210.jpg,../combined/49210.json,"['display with taxes forms option', 'display showing number of items', 'page displayed with overdue taxes and forms', 'page displaying taxes and forms of a payroll app', 'taxes and forms screen with some information in accounts app']"
../combined/28212.jpg,../combined/28212.json,"['display tells about badges page in fitness application', 'logo displayed', 'page displaying information in earing app', 'page displaying the image of a badge', 'page showing information about fit abs']"
../combined/68944.jpg,../combined/68944.json,"['display shows describe yourself page in the application', 'list of tags to select in a social app', 'page displaying different hashtags', 'page displaying search bar', 'text bar in a q a social network app']"
../combined/23255.jpg,../combined/23255.json,"['home page displayed of a diagnostics tool app', 'introductory page', 'page showing diagnostics tool on an app', 'page showing information about product', 'screen displaying information about the application']"
../combined/65956.jpg,../combined/65956.json,"['display of a flight details in a flight booking app', 'display of screen to choose a flight', 'page showing different flights available', 'page showing the flight tickets booking in travel app', 'page that displaying airlines application']"
../combined/42054.jpg,../combined/42054.json,"['displaying settings page of your profile', 'page displaying personal information in the app', 'page to set the information for the profile', 'screen displaying user information and multiple options in settings page', 'setting page displaying the various options']"
../combined/7542.jpg,../combined/7542.json,"['display of settings page', 'page displaying an option in settings application', 'page displaying sign out option', 'page displaying the alert to sign out', 'screen showing setting page']"
../combined/1325.jpg,../combined/1325.json,"['display showing log in page for app', 'login page displaying to enter email and password', 'page displaying to create account', 'screen displaying the login page', 'sign up page']"
../combined/36965.jpg,../combined/36965.json,"['display page showing map and few options in weather app', 'forecast menu options page', 'page displaying a location application', 'page displaying weather update for a location', 'page displays the temperature map of a location']"
../combined/61715.jpg,../combined/61715.json,"['display page showing of to share with various options', 'page displaying multiple applications to share', 'page displaying multiple share options', 'pop up alert to share with an application', 'push up displaying multiple apps to share']"
../combined/62810.jpg,../combined/62810.json,"['display of a pop up to open', 'page displaying options to open an app with', 'pop up displaying different browsing options', 'pop up page for opening through different apps', 'pop-up to open an application with multiple options']"
../combined/24158.jpg,../combined/24158.json,"['list of different products are displaying', 'page displaying different options', 'page displaying product categories', 'page displaying product categories', 'page showing the options for product categories']"
../combined/15858.jpg,../combined/15858.json,"['confirm message', 'notification showing confirm option', ""pop up of you 're almost done"", 'pop-up showing the confirmation status', 'screen displaying confirmation message for payment']"
../combined/42229.jpg,../combined/42229.json,"['disclaimer page', 'home page of the app', 'picture and list of apps to share', 'screen displaying multiple icons', 'welcome page']"
../combined/67182.jpg,../combined/67182.json,"['display of adding photo to profile in a dating app', 'display of screen shows to upload a video', 'page asking to add profile photo', 'page displaying the image in app', 'page showing tap to add profile photo']"
../combined/47048.jpg,../combined/47048.json,"['get started page', 'page showing welcome interface for an app', 'page showing welcome page', 'welcome page for the travel app', 'welcome page']"
../combined/33627.jpg,../combined/33627.json,"['display of information about ac controlling for a mobile', 'pop up displaying instructions', 'pop up page to click ok', 'pop-up displaying the checklist', 'pop-up showing the checklist']"
../combined/46376.jpg,../combined/46376.json,"['alert on notifications in the shopping application', 'notification screen', 'page displaying information about application history', 'page showing multiple options', 'starting page of a shopping app']"
../combined/22598.jpg,../combined/22598.json,"['display page of a multiple sounds', 'page displayed with settings options of sleeping using sounds', 'page displaying different options', 'screen shows different images with volume button', 'various logos timer and other options displayed']"
../combined/36065.jpg,../combined/36065.json,"['display of schedules in a grade tracking app', 'display page showing multiple options in tracker app', 'page for tracking grades', 'screen displaying grade tracking app', 'screen displaying the schedule page']"
../combined/57959.jpg,../combined/57959.json,"['display image of a knowledge app with audio option', 'display of articles on a website', 'page displaying the news feed', 'page displaying with different articles in the application', 'screen shows some stuff']"
../combined/22292.jpg,../combined/22292.json,"['display of screen shows a music playing', 'page displaying a song in music app', 'page displaying photo in editing app', 'page displaying various options in music application', 'page of a music player app']"
../combined/47569.jpg,../combined/47569.json,"['page displaying to add reminder for events', 'page displays to enter details of event in app', 'page for adding events in remainders for an app', 'reminder details page', 'screen showing to add event details']"
../combined/5477.jpg,../combined/5477.json,"['display screen of various notifications', 'list of options available in the app settings', 'page displayed settings of enabled notifications', 'page displaying multiple options in sports application', 'page displaying various notifications in a soccer app']"
../combined/44016.jpg,../combined/44016.json,"['page displaying information about tracking women health routines', 'page displaying information to add', 'page showing details in the period tracking app', 'page showing information with add period option', 'screen displaying period tracker page']"
../combined/21480.jpg,../combined/21480.json,"['display of list of themes', 'list of themes available in the application', 'page displaying different themes available and more options', 'page displaying multiple theme options', 'page showing the multiple themes available']"
../combined/57639.jpg,../combined/57639.json,"['display of options to create an account for an app', 'display of screen shows to create an account', 'login page to create a account for shopping app', 'page displaying a create account option', 'page displays to create an account in app']"
../combined/36628.jpg,../combined/36628.json,"['list of multiple options', 'page displaying to upgrade a app', 'page displaying various information', 'page showing different options on an app', 'screen displaying page of an rescue application with upgrade option']"
../combined/15833.jpg,../combined/15833.json,"['login credentials page of trading application', 'login page displaying to enter email and password', 'sign in page for the application with entry details', 'sign in page of a social networking app', 'welcome to the sign in page']"
../combined/4134.jpg,../combined/4134.json,"['profile page for creating a wishlist of shopping app', 'page displaying a profile in shopping app', 'page displaying to create a wishlist in a shopping app', 'page displaying to create wishlist in a shopping app', 'screen shows profile details of a person']"
../combined/5755.jpg,../combined/5755.json,"['pop up message alert of default', 'pop up displayed default settings', 'pop up displaying different options for game display', 'pop up of a default', 'pop up page showing various default for gaming app']"
../combined/36697.jpg,../combined/36697.json,"['blank page displayed', 'blank page of a food app', 'page displaying a delivery app', 'screen displaying the page of a food delivery app', 'screen showing blank page food delivery app']"
../combined/1880.jpg,../combined/1880.json,"['page showing sign up options for an app', 'sign in page', 'sign up page displayed', 'sign up page for the application with entry details', 'sign up page with personal information and login credentials']"
../combined/10579.jpg,../combined/10579.json,"['details of all football matches', 'list of various sport updates in game application', 'page displayed different matches with schedule and other options', 'page displaying the postponed and up coming games', 'page shows details']"
../combined/16350.jpg,../combined/16350.json,"['page asking enter the location', 'page asking to search for a location', 'page displaying the location finder app', 'page showing search bar to find volunteer opportunities', 'search page']"
../combined/5990.jpg,../combined/5990.json,"['display of search page with recently viewed results of drugs', 'list of options under the search bar', 'screen displaying search bar on drug guide app', 'search bar to find drugs on a nurse learning app', 'search page with recently viewed']"
../combined/67067.jpg,../combined/67067.json,"['page displaying details of video interview', 'page showing details about interview in the interview application', 'page showing interface for an online video interview based app', 'page showing the options for mock interviews', 'screen displaying the page of an interview app']"
../combined/38658.jpg,../combined/38658.json,"['continue page', 'welcome page for social app', 'welcome page of a calling app', 'welcome page', 'welcome page']"
../combined/13146.jpg,../combined/13146.json,"['display page of adventure park with reviews and special offer', 'page displaying information of a place in booking application', 'page displaying offer and overview information about a park application', 'page displaying the details about a zoo', 'page showing park details and fee']"
../combined/43065.jpg,../combined/43065.json,"['display of homepage with two options in social page', 'page asking to upgrade the application', 'page requesting to upgrade to browse faster on an app', 'page showing option like upgrade', 'upgrade page of social app']"
../combined/14577.jpg,../combined/14577.json,"['display of a page showing multiple subscription for journey app', 'list of options to choose the subscription plans', 'page displaying different offers in a healthcare application', 'page displaying subscription options', 'page displaying various subscription options']"
../combined/60117.jpg,../combined/60117.json,"['display of a day forecast in a weather app', 'pop up displaying 7 day forecast', 'pop-up showing information about weather', 'pop-up showing weather information of weekdays', 'popup showing 7-day forecast and information in weather app']"
../combined/67970.jpg,../combined/67970.json,"['display showing to edit music', 'displaying an audio editor app', 'jingle bells page of a audio editor app', 'page displaying jingle bell song in a ringtone app', 'ringtone playing in a ringtone creator app']"
../combined/7328.jpg,../combined/7328.json,"['display of products for sale in the shopping app', 'page displaying product information in fashion shopping application', ""page displaying women 's shoes in a shopping app"", ""page showing different models of women 's shoes on an app"", 'screen displaying multiple products images with price']"
../combined/12739.jpg,../combined/12739.json,"['instruction pop up page displaying of a security app', 'navigation information for an app lock', 'page displaying instructions for an app', 'screen displaying demo instructions to access an application', 'screen displaying user guide notification']"
../combined/48447.jpg,../combined/48447.json,"['display of different recent images from gallery', 'displaying different images in gallery', 'recent photos in the photo gallery', 'screen shows recent images', 'screen shows recent images in gallery app']"
../combined/39236.jpg,../combined/39236.json,"['display showing to start conversation', 'page displaying for communication app', 'page displaying information', 'screen shows sms details in a chat app', 'sms page']"
../combined/25341.jpg,../combined/25341.json,"['introductory page of a website', 'welcome page', 'welcome page', 'welcome page of trading app', 'welcome page showing of login and sing up']"
../combined/3725.jpg,../combined/3725.json,"['page displaying information about login page of social application', 'page displaying sign up or login', 'sign up page for a chatting app', 'sign up page', 'sign up/log in page of messaging application']"
../combined/63103.jpg,../combined/63103.json,"['about page with rating option', 'page displaying information about food delivery application', 'page displaying multiple options', 'page displaying with options to know about the application', 'screen displaying the screen page of food app']"
../combined/43317.jpg,../combined/43317.json,"['display page showing multiple settings', 'list of options in the settings', 'page displaying information about tone setting', 'page showing several buttons in notification settings', 'screen shows list of notification settings']"
../combined/53729.jpg,../combined/53729.json,"['displaying stock page in the app', 'page displaying for shopping app', 'page displaying stock options', 'page showing different recipes available', 'page showing stock on groceries']"
../combined/69940.jpg,../combined/69940.json,"['different kinds of tabs for baby care in the application', 'page showing options child care app', 'page showing to track baby development', 'screen displaying the list of options', 'screen showing options']"
../combined/49078.jpg,../combined/49078.json,"['different login options are displaying', 'login page of a social app', 'login page', 'page displaying login options on financial app', 'screen displaying log in page']"
../combined/43593.jpg,../combined/43593.json,"['list of labs on app', 'page displaying options to enable under labs', 'page showing about different options in labs', 'page showing different options to select on an app', 'settings in the labs tab']"
../combined/8231.jpg,../combined/8231.json,"['display of fans page of a news videos photos app', 'display page of a sports app', 'page displaying news in a news app', 'page displaying to watch news videos', 'various types of game logos in mobile']"
../combined/29250.jpg,../combined/29250.json,"['page displayed with a picture to tag', 'page displaying the image', 'page displaying the images of dogs', 'page displaying to add tags to a post', 'page showing the image for publishing']"
../combined/54431.jpg,../combined/54431.json,"['home page showing for social app', 'page displayed with settings and message options', 'page displaying no profiles of destination', 'page displaying the profile of the user', 'screen displaying page of an social application']"
../combined/35027.jpg,../combined/35027.json,"['page displayed meditation basics info of an meditation app', 'page displaying the info of the instructor', 'page displaying the information of a person', 'page showing personal information on app', 'page with information in an application']"
../combined/49668.jpg,../combined/49668.json,"['page displaying an add icon in the application', 'page displaying to add locations', 'page requesting to add locations on an app', 'page showing information about location', 'screen shows location details']"
../combined/21295.jpg,../combined/21295.json,"['home page displaying multiple games', 'page displaying download options', 'page displaying to multiple games in app', 'page displaying various apps for vr', 'screen displaying list of apps']"
../combined/23648.jpg,../combined/23648.json,"['display of list of apps to share invitation', 'page asking to choose an app to invite friends', 'page displaying various applications to invite', 'pop up showing different invite options to select', 'pop up showing different inviting options']"
../combined/3860.jpg,../combined/3860.json,"['introductory page', 'page displaying different steps to follow with other options', 'page displaying instruction steps for using an app', 'page displaying the activity in app', 'page showing information about the location tracking app']"
../combined/52262.jpg,../combined/52262.json,"['screen displaying the sign in page', 'sign in page', 'sign in page', 'sign in page', 'sign in page with some options in food app']"
../combined/38211.jpg,../combined/38211.json,"['display showing to register', 'few options in a menstrual app', 'page showing to register the date in menstrual management app', 'page to register in the pregnancy app', 'screen shows multiple options in a health application']"
../combined/68645.jpg,../combined/68645.json,"['display of apps to open', 'page displaying options to open an app with', 'pop up alert to open with an application', 'pop up displaying the multiple social app', 'popup showing few options with icons in health app']"
../combined/70479.jpg,../combined/70479.json,"['display page asking name with save and none options', 'displaying a planning app for students', 'page displayed with options to add subject', 'page for adding new subject in learning app', 'screen displaying the new subject page']"
../combined/20777.jpg,../combined/20777.json,"['display of a page showing no alerts for app', 'page displaying about alerts and various label options', 'page displaying alerts', 'page showing alerts page as empty on app', 'screen displaying the blank page in alert tab']"
../combined/18050.jpg,../combined/18050.json,"['display of log in page', 'sign up page of a social app', 'sign up page of a social app', 'sign up page', 'sign up page of laura lee']"
../combined/43732.jpg,../combined/43732.json,"['display of various options to open app', 'pop up alert to open with an application', 'pop up displaying different options for opening the page', 'pop-up asking to open with different browsers', 'pop-up showing multiple apps to open']"
../combined/56217.jpg,../combined/56217.json,"['display showing number of calories burn and present in food', 'initial page of a fitness tracker application', 'page asking to track first meal on a health app', 'page displays information of health track app', 'page shows food budget and burn calories on health app']"
../combined/15538.jpg,../combined/15538.json,"['display screen of cognitive diary', 'page displaying the animated picture on the screen', 'page showing interface of a diary application', 'pop up showing a quote', 'screen page displaying an image with text']"
../combined/43958.jpg,../combined/43958.json,"['login page of an artwork app', 'page asking details to create an account', 'page asking to create an account', 'page for creating account with entry details', 'page showing account related options in a kids art app']"
../combined/33121.jpg,../combined/33121.json,"['page displaying to message or call button', 'page shows to send a message related to iphones', 'screen displaying the page of an online selling app', 'screen page displaying various options', 'screen page with message and call options']"
../combined/49488.jpg,../combined/49488.json,"['page displaying about download manager', 'page displaying download manager in map', 'page displaying the download setting', 'page showing settings for the video downloading app', 'page showing the options']"
../combined/61733.jpg,../combined/61733.json,"['list of options for settings', 'page showing multiple settings along with a check box', 'page shows the various settings options and version details', 'screen showing settings page', 'settings page with different options in the social app']"
../combined/42551.jpg,../combined/42551.json,"['list of many options under general settings', 'page displaying list of options settings to select', 'page displaying various settings options in tracking application', 'screen showing general settings page of a travel app', 'tracking of outdoor activities with options']"
../combined/51542.jpg,../combined/51542.json,"['application with review tab to post your opinion', 'review page for an ordered item in a shopping app', 'screen displays write review about products', 'screen showing write review with add items', 'screen shows to write a review in a shopping app']"
../combined/51771.jpg,../combined/51771.json,"['display of food page', 'list of food recipe videos in a food recipe app', 'list of food videos available in the app', 'menu of options in food app', 'page displaying information about a food application']"
../combined/68858.jpg,../combined/68858.json,"['pop up of swipe gesture in islamic app', 'pop up to change the page', 'pop-up shows swipe to change page', 'screen displaying swipe icon on deen learning app', 'screen shows information of religious app']"
../combined/44848.jpg,../combined/44848.json,"['display of a pop up with share options', 'display page showing image to share with various options', 'pop up displaying multiple icons to share a picture', 'pop up page for sharing image through different apps', 'pop-up showing various options to share an image']"
../combined/65291.jpg,../combined/65291.json,"['different parameters of an address are displaying in map application', 'display of information about a location', 'page displaying the information', 'page displays attributes in app', 'page showing information about attributes and info']"
../combined/56244.jpg,../combined/56244.json,"['blank page displaying for inbox with few options below', 'display with multiple options', 'display of options with blank page', 'page displaying inbox with multiple icons', 'page showing information about application']"
../combined/11740.jpg,../combined/11740.json,"['display of lessons in a learning app', 'page displaying learning options in an lifestyle application', 'page displaying multiple options', 'page displaying the different options of the app', 'page showing the list lesson in learning app']"
../combined/25640.jpg,../combined/25640.json,"['page displaying settings information about a bible application', 'page showing different options in settings', 'page showing various setting options of a spiritual app', 'screen showing settings page', 'settings interface for a religion based app']"
../combined/19860.jpg,../combined/19860.json,"['display of screen shows network settings', 'display of settings options for a video player app', 'page displaying multiple settings options', 'page displaying settings information about an application', 'page displaying the various options of settings']"
../combined/69294.jpg,../combined/69294.json,"['display of log in page in a social application', 'login page for a social app', 'login page for the social app', 'login page through social application', 'screen showing login with social application']"
../combined/55112.jpg,../combined/55112.json,"['display of tips related to fitness app', 'notification page of health and fitness app', 'pop up showing tips for better effect', 'pop-up showing a message about the exercise', 'pop-up showing tips for better effects in the app']"
../combined/55111.jpg,../combined/55111.json,"['display of instructions of exercise in fitness app', 'instructions for neck and waist', 'page displaying tells about photo', 'page of a fitness app with instructions', 'page with instruction of an exercise']"
../combined/46753.jpg,../combined/46753.json,"['display shows list of options', 'list of options in a gaming app', 'pop up page for choosing options', 'pop-up showing different options to select', 'popup of various kinds of options to regulate the application']"
../combined/498.jpg,../combined/498.json,"['pop up alert message for delete podcast', 'pop up message', 'pop up on deleting episodes in podcast application', 'pop up to delete podcast', 'pop-up displaying different options with enable option']"
../combined/25912.jpg,../combined/25912.json,"['page showing sign in page', 'screen displaying welcome page', 'screen displaying welcome page', 'welcome page displaying sign in details', 'welcome page of social app']"
../combined/23474.jpg,../combined/23474.json,"['display of search bar', 'page displaying favorites results', 'page of fabulous of favorites', 'page to search any word in a dictionary application', 'search page for searching favorites']"
../combined/27819.jpg,../combined/27819.json,"['notification displaying an instructions in language learning application', 'pop up notification of the profile', 'pop-up displaying about an app', 'pop-up displaying information about a profile', 'pop-up displaying information about an application']"
../combined/35497.jpg,../combined/35497.json,"['blank page displaying location option', 'display of locations page to add a location', 'display showing to add location', 'home page of location app', 'page displaying to add locations']"
../combined/55964.jpg,../combined/55964.json,"['display screen of medications page in tracker app', 'page displaying medications details with no results and add option', 'page displaying the addition of the medication', 'page displaying to add a medications', 'page showing various options of app']"
../combined/67264.jpg,../combined/67264.json,"['page displaying information', 'page showing information in a performance tuning app', 'screen showing page with next option', 'welcome page', 'welcome page of an internet speed test app']"
../combined/48348.jpg,../combined/48348.json,"['display of levels in a fitness app', 'page showing days remaining to complete course', 'page showing information about levels', 'screen displaying days countdown and and other options', 'window displaying days to complete tasks']"
../combined/7752.jpg,../combined/7752.json,"['display of news articles in a news app', 'display shows top stories available in the news application', 'page displaying top stories in news app', 'page of a news app with list of articles', 'top stories in the news application']"
../combined/59313.jpg,../combined/59313.json,"['page displaying multiple applications to share', 'page displaying multiple applications to share', 'pop up asking to share via other apps', 'pop up showing data sharing options', 'pop up showing various apps to share']"
../combined/69788.jpg,../combined/69788.json,"['page displaying sports feed of an sports application', 'page showing live of a sport', 'page showing live of a sport', 'screen displaying the press conference videos of sports tv app', 'various articles displayed of a sports app']"
../combined/47532.jpg,../combined/47532.json,"['display of screen shows a to do list', 'display page containing different icons', 'page displaying add icon on an application', 'screen displaying blank page', 'to do list and to add the option']"
../combined/34003.jpg,../combined/34003.json,"['display of options in a baby feeding app', 'page displaying about baby activities in application', 'page displaying various options in health application', 'page of a baby manager app', 'screen displaying multiple options in a nursing application']"
../combined/33068.jpg,../combined/33068.json,"['initial page', 'page showing to download contacts from mobile app', 'screen displaying the options to download the app', 'welcome page with download option', 'welcome page of calling app']"
../combined/14756.jpg,../combined/14756.json,"['page displaying the history', 'pop up message with detailed history', 'pop-up asking to buy full version', 'pop-up showing the version details', 'popup showing history page']"
../combined/483.jpg,../combined/483.json,"['display of list of deals in a shopping app', 'display of list of items in a shopping app', 'page displaying a shopping app', 'screen showing new deals page', 'screen shows new deals in the shopping app']"
../combined/7552.jpg,../combined/7552.json,"['home page displaying about meditation app', 'information page of cancer in a fitness app', 'page displaying about a package in meditation app', 'pop-up displays to subscribe an app', 'welcome page of a health app']"
../combined/59505.jpg,../combined/59505.json,"['display of shows page in a video streaming app', 'display page of a entertainment app', 'display page of now playing shows in a tv app', 'page displaying the display setting options', 'page displaying the information of a movies app']"
../combined/39574.jpg,../combined/39574.json,"['displaying the register page to enter code in shopping app', 'page displaying the registration code of social app', 'page for the service app and register', 'registration in the shop app', 'resgister page for a shopping app']"
../combined/29858.jpg,../combined/29858.json,"['login page for the social app', 'login page of a tracking app', 'page displaying login options', 'sign in page for a golf playing app', 'sign in page for an app']"
../combined/32226.jpg,../combined/32226.json,"['page displaying various settings in application', 'page showing list of different setting options', 'screen displaying about list of alert settings', 'setting page displaying alert settings of an news application', 'settings page with various option for the weather news app']"
../combined/50313.jpg,../combined/50313.json,"['display of a social application with gift store option', 'displaying different lists of emojis', 'displaying list of gifts', 'page displaying different stickers in social application', 'page displaying virtual gifts on social app']"
../combined/10943.jpg,../combined/10943.json,"['app page contains options to use app', 'display of modes in a flash light app', 'display of screen shows about flashlight', 'page displaying the multiple flash light options', 'page with fast and normal mode options']"
../combined/69635.jpg,../combined/69635.json,"['page displaying a profile in social application', 'page displaying details in social app', 'pop up to update personal details in app', 'set your profile to start chat of social app', 'window displaying to set up profile']"
../combined/70392.jpg,../combined/70392.json,"['display of albums collection in a music app', 'music app displayed collections page and other options', 'page showing the genres in music app', 'page showing the list of collections in an music application', 'results for collections in an music application']"
../combined/5428.jpg,../combined/5428.json,"['home page displaying about the match scoreboard', 'page displaying to load a data in app', 'page displaying unable to load data', 'page displaying various options with date', 'page showing scoreboard option']"
../combined/6791.jpg,../combined/6791.json,"['display page showing image to share for greeting app', 'page displaying an image with a share option', 'page displaying the image of keys', 'page showing option like regenerate', 'page shows the keys image to regenerate or share']"
../combined/1065.jpg,../combined/1065.json,"['display shows to send a message', 'page displayed profile view of an dating application', 'page displaying an image', 'page showing profile details in the social app', 'page showing profile information about one person']"
../combined/67656.jpg,../combined/67656.json,"['page asking to fill the details in the application', 'page displaying options to activate an account', 'page displaying options to enter details in a banking app', 'page displaying to enter code and banking id of app', 'page that displaying financial application']"
../combined/41259.jpg,../combined/41259.json,"['call list in the upp talk', 'display of a page showing multiple calls for calling app', 'display of call log page', 'page displaying call logs', 'screen displaying outgoing calls']"
../combined/24034.jpg,../combined/24034.json,"['display of a page showing no deals for car app', 'page displaying deals in a cars app', 'page showing no deals', 'page showing options from a vehicle app', 'screen displaying the deals page']"
../combined/48798.jpg,../combined/48798.json,"['pop up displayed setup continuation', 'pop up displaying the download content', 'pop up requesting to continue setup on an app', 'pop-up displaying about the app to continue the setup', 'pop-up shows download content in learning app']"
../combined/7274.jpg,../combined/7274.json,"['page displaying different images of nail art', 'page displaying different nail art images', 'page displaying multiple nail art images in the app', 'page displaying with different images of nail arts', 'various types of nail polishs in the application']"
../combined/27365.jpg,../combined/27365.json,"['display image of options', 'page with search bar and showing coming soon events', 'page displaying coming soon events', 'page displaying list of the events', 'result page of events search']"
../combined/27200.jpg,../combined/27200.json,"['display showing an start option', 'page displaying image with start option', 'screen shows start option', 'start page', 'window displaying a page for drawing']"
../combined/5861.jpg,../combined/5861.json,"['page display list of contacts in a messaging app', 'page displaying contacts with checkbox and search bar', 'page showing about different contacts available', 'page showing search results of a contact', 'page showing variety of numbers']"
../combined/17328.jpg,../combined/17328.json,"['page displaying multiple applications to share', 'page displaying the share options through social apps', 'pop up asking to share with other apps', 'pop up showing number of applications to share', 'pop-up showing the various app sharing options']"
../combined/2274.jpg,../combined/2274.json,"['home page of a shopping app', 'list of menu options on shopping app', 'page displaying items on sale in shopping app', 'page displaying the list of gifts', 'screen displaying multiple options in a shopping application']"
../combined/21538.jpg,../combined/21538.json,"['display of options to log in into social applications', 'page displays to sign up into an application', 'sign in page of a social app', 'sign in page', 'sign up page']"
../combined/28791.jpg,../combined/28791.json,"['notification displaying various applications to share the file', 'pop up notification for sharing through different apps', 'pop-up showing the multiple share options', 'screen displaying sharing options using different social applications', 'screen showing various applications to share']"
../combined/42485.jpg,../combined/42485.json,"['display of registration page with few options in health app', 'login and register page for the application with entry details', 'page displays to enter details for registration in app', 'registration page of a calorie tracking app', 'screen displaying the register page']"
../combined/66391.jpg,../combined/66391.json,"['cute cat pictures in a social app', 'display of a post in a social app', 'display page showing pictures and few information', 'page displaying cats post in a social app', 'page with cat images in a social app']"
../combined/7282.jpg,../combined/7282.json,"['pop up alert to share with an application', 'pop up page for sharing through different apps', 'pop-up displaying different applications to share', 'pop-up showing various sharing options', 'push up message for sharing data via social network']"
../combined/18279.jpg,../combined/18279.json,"['notification showing an information with cancel option', 'pop up showing dishes of an food app', 'pop-up displaying the ingredients used for the recipe with price', 'pop-up displaying the recommendation in a food app', 'popup of favorite food with price in the food app']"
../combined/69780.jpg,../combined/69780.json,"['display of a sports app with multiple options', 'display of various options to customize homepage', 'page displaying various teams in game app', 'page showing variety of teams', 'screen asking to customize the home page']"
../combined/30414.jpg,../combined/30414.json,"['enter policy number to activate account on financial app', 'page displaying details to be entered', 'page displaying to enter personal information in app', 'page displaying various details to enter with continue option', 'page showing account policy details']"
../combined/39215.jpg,../combined/39215.json,"['page displaying the menu options', 'page displaying to select an option to send feedback', 'pop up page for sending feedback through different apps', 'pop up showing to send feedback in social app', 'pop-up showing to send feedback']"
../combined/25026.jpg,../combined/25026.json,"['page displaying directions in a navigation app', 'page displaying information about a map application', 'page displaying with maps application and few options', 'page is displaying map', 'page showing search bar to find locations']"
../combined/16729.jpg,../combined/16729.json,"['display page showing different app informations in a booking app', 'information page', 'page displaying the version', 'page displaying with options to know more about the application', 'page displays information about an app']"
../combined/38441.jpg,../combined/38441.json,"['page displaying to select list of minute mile', 'page displaying option to select the pace', 'page displaying options to select pace', 'page displaying the options to select on a app', 'screen page displaying multiple options in fitness application']"
../combined/40116.jpg,../combined/40116.json,"['display page of a camera', 'page displaying image of computer', 'page displaying image to save', 'page showing image captured by camera', 'page showing image with save back and exit options']"
../combined/65727.jpg,../combined/65727.json,"['application features and settings are displaying', 'display of list of options in settings', 'more menu list in a sports fan app', 'page displaying different options available in application with other settings', 'page displaying menu with settings for an application']"
../combined/8243.jpg,../combined/8243.json,"['all option page of a news app', 'display of a news app with multiple options', 'page of a news app', 'screen displaying all news page in a news app', 'screen shows latest news and media']"
../combined/57908.jpg,../combined/57908.json,"['chatting window of health tracker app is displaying', 'page displaying a chatting in health app', 'page displaying conversation of an medical app', 'page displaying conversation of symptoms check in a tracker app', 'page displaying the messaging app']"
